title,actual_price,dis,after_dis_price,link,rating,no_of_rating
"DELL Latitude 3540 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Ubuntu) Latitude 3540 Laptop  (15.6 inch, Smoky Black)","44,990",30% off,"31,490",https://www.flipkart.com/dell-latitude-3540-intel-core-i3-12th-gen-8-gb-512-gb-ssd-ubuntu-laptop/p/itm7f265faf0871e?pid=COMHFMSGDYGUZMJH&lid=LSTCOMHFMSGDYGUZMJHSI04AW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_247&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMHFMSGDYGUZMJH.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.2,40 Ratings & 4 Reviews
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.62 Kg, With MS Office)","66,472",20% off,"52,990",https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itmb5933486dc33c?pid=COMHYGBZZNWXZXZE&lid=LSTCOMHYGBZZNWXZXZE7ILD4A&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_248&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMHYGBZZNWXZXZE.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.2,533 Ratings & 30 Reviews
"Infinix X Air Pro+ Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) XL434 Thin and Light Laptop  (14 inch, Brown, 1.0 kg)","69,990",28% off,"49,990",https://www.flipkart.com/infinix-x-air-pro-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-xl434-thin-light-laptop/p/itmffc6afe9cedcc?pid=COMH5MKHPPTGZQZW&lid=LSTCOMH5MKHPPTGZQZWBCKVCR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_249&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMH5MKHPPTGZQZW.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.7,23 Ratings & 4 Reviews
"SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG2IN / NP750XGJ-LG2IN Thin and Light Laptop  (15.6 Inch, Gray, 1.55 Kg, With MS Office)","82,789",21% off,"64,990",https://www.flipkart.com/samsung-galaxy-book4-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg2in-np750xgj-lg2in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4JPVIN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_250&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGZUYDGFJGHZR4.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.5,"4,015 Ratings & 366 Reviews"
"HP Laptop Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15s-fy5010TU Thin and Light Laptop  (39.6 cm, Natural Silver, 1.69 kg, With MS Office)","46,709",29% off,"32,990",https://www.flipkart.com/hp-laptop-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15s-fy5010tu-thin-light/p/itm629a59dce098d?pid=COMHF6WAYQWPTFRS&lid=LSTCOMHF6WAYQWPTFRSK8OU9L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMHF6WAYQWPTFRS.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.2,"6,083 Ratings & 364 Reviews"
"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) FA507NVR-LP104WS Gaming Laptop  (15.6 Inch, Mecha Gray, 2.20 Kg, With MS Office)","1,19,990",20% off,"95,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-fa507nvr-lp104ws-laptop/p/itm7b535a8d7683b?pid=COMH4Y6KP3YYWBD5&lid=LSTCOMH4Y6KP3YYWBD5NP9YQP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_251&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMH4Y6KP3YYWBD5.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.5,28 Ratings & 3 Reviews
"HP 250 G9 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 250 G9 Thin and Light Laptop  (15.6 inch, Silver, 1.47 kg kg)","27,734",17% off,"22,988",https://www.flipkart.com/hp-250-g9-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm43ff4c85b71ed?pid=COMGZK2Z2DT2PVXZ&lid=LSTCOMGZK2Z2DT2PVXZV6VEGH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_252&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGZK2Z2DT2PVXZ.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4,32 Ratings & 2 Reviews
"Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and Light Laptop  (16 inch, Silver, 1.78 kg)","59,990",45% off,"32,990",https://www.flipkart.com/infinix-y4-max-series-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itm67db9df25a241?pid=COMGWWDH9WGCHHEG&lid=LSTCOMGWWDH9WGCHHEGAO3TIN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_253&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGWWDH9WGCHHEG.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.2,369 Ratings & 48 Reviews
"HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.59 kg)","50,843",21% off,"39,990",https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0186tu-thin-light/p/itm4fc6159aa1303?pid=COMHY9G672HKDZHB&lid=LSTCOMHY9G672HKDZHB92AOD1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_254&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMHY9G672HKDZHB.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.2,392 Ratings & 25 Reviews
"MSI Prestige 13 Evo AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Evo A1MG Thin and Light Laptop  (13.3 Inch, Stellar Gray, 0.99 Kg)","1,11,990",10% off,"99,990",https://www.flipkart.com/msi-prestige-13-evo-ai-pc-intel-core-ultra-5-125h-16-gb-1-tb-ssd-windows-11-home-a1mg-thin-light-laptop/p/itm8ea2be256b81b?pid=COMGXMTAWTNVZ7ZW&lid=LSTCOMGXMTAWTNVZ7ZWRMK0QJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_255&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGXMTAWTNVZ7ZW.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4,4 Ratings & 0 Reviews
"MSI Modern 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-818IN Thin and Light Laptop  (15.6 Inch, Classic Black, 1.7 Kg)","54,990",25% off,"40,990",https://www.flipkart.com/msi-modern-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-b12mo-818in-thin-light-laptop/p/itm26e42608dd524?pid=COMGYSFGFM3JTHZG&lid=LSTCOMGYSFGFM3JTHZGFJZCCG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_256&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGYSFGFM3JTHZG.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.3,"1,671 Ratings & 164 Reviews"
"Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 kg)","69,990",35% off,"44,980",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm11dc275307ef4?pid=COMHY74JVWWHKWKA&lid=LSTCOMHY74JVWWHKWKAJL4YV6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_257&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMHY74JVWWHKWKA.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.1,179 Ratings & 17 Reviews
"ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","61,990",37% off,"38,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk321ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFB2KYFGZN&lid=LSTCOMGMGXFB2KYFGZN0SV9BA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_259&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGMGXFB2KYFGZN.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.4,"3,180 Ratings & 341 Reviews"
"Acer Aspire 3 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","62,329",26% off,"45,990",https://www.flipkart.com/acer-aspire-3-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a315-59-thin-light-laptop/p/itm9722f660b9fc6?pid=COMGMNCQ4WJFHAKQ&lid=LSTCOMGMNCQ4WJFHAKQIQIAGL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_260&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGMNCQ4WJFHAKQ.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.1,800 Ratings & 60 Reviews
"Primebook Wifi MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Prime OS) PB Wifi Thin and Light Laptop  (11.6 Inch, Royal Black, 1.065 Kg)","18,990",42% off,"10,990",https://www.flipkart.com/primebook-wifi-mediatek-mt8183-4-gb-64-gb-emmc-storage-prime-os-pb-thin-light-laptop/p/itmfd14d0fbf7736?pid=COMGT846VD2DQBG4&lid=LSTCOMGT846VD2DQBG4AX8NIY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGT846VD2DQBG4.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.2,"3,034 Ratings & 754 Reviews"
"Infinix ZEROBOOK 13 Intel Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Silver, 1.80 Kg, With MS Office)","1,49,900",42% off,"86,133",https://www.flipkart.com/infinix-zerobook-13-intel-core-i9-13th-gen-13900h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/p/itm53866eeb21b65?pid=COMGRFPGYCKFSGZG&lid=LSTCOMGRFPGYCKFSGZGMBU4DX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_261&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGRFPGYCKFSGZG.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4,"1,134 Ratings & 159 Reviews"
"MSI Katana A15 AI AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/144 Hz) Katana A15 AI B8VE-418IN Gaming Laptop  (15.6 Inch, Black, 2.25 Kg)","1,17,990",15% off,"99,990",https://www.flipkart.com/msi-katana-a15-ai-amd-ryzen-7-octa-core-8845hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-b8ve-418in-gaming-laptop/p/itm5b862f8114c18?pid=COMGXMSXXJHW9RFJ&lid=LSTCOMGXMSXXJHW9RFJZMD4HY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_262&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGXMSXXJHW9RFJ.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.3,44 Ratings & 5 Reviews
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.62 kg, With MS Office)","92,863",33% off,"61,990",https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-3530-thin-light-laptop/p/itm28513a00c1a3a?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8Y1FSOK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_263&otracker=search&otracker1=search&fm=Search&iid=2d7b33f4-ddf2-44c5-9905-8e35091d42c3.COMGTQXEPE3ZKHN8.SEARCH&ppt=sp&ppn=sp&ssid=kpxxmzcie80000001736064027703&qH=312f91285e048e09,4.2,533 Ratings & 30 Reviews
"Lenovo IdeaPad Slim 3 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14AMN8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","53,090",39% off,"32,190",https://www.flipkart.com/lenovo-ideapad-slim-3-amd-ryzen-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-14amn8-thin-light-laptop/p/itmcf94dd5209676?pid=COMHFYZ3GYGFGQZZ&lid=LSTCOMHFYZ3GYGFGQZZSX13XO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_265&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMHFYZ3GYGFGQZZ.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4,6 Ratings & 1 Reviews
"DELL Latitude Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Pro) 3520 Laptop  (15.6 Inch, Black, Trial office 365, 1.65 kg, With MS Office)","73,412",57% off,"31,499",https://www.flipkart.com/dell-latitude-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-pro-3520-laptop/p/itm0fd0aad11e0f9?pid=COMGSYYK2QHGEGJ9&lid=LSTCOMGSYYK2QHGEGJ9TA5FS5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_266&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMGSYYK2QHGEGJ9.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.2,300 Ratings & 23 Reviews
"HP Pro G10 Intel Core i7 13th Gen 1335U Turbo Boost Technoly - (32 GB/1 TB SSD/Windows 11 Pro/1 GB Graphics) 240 G10 Notebook  (14 inch, Silver, 1.36 kg, With MS Office)","99,590",18% off,"81,330",https://www.flipkart.com/hp-pro-g10-intel-core-i7-13th-gen-1335u-turbo-boost-technoly-32-gb-1-tb-ssd-windows-11-pro-1-gb-graphics-240-notebook/p/itm0c132283824c1?pid=COMH62F59VXDHHUR&lid=LSTCOMH62F59VXDHHURBWAMSQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_267&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMH62F59VXDHHUR.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.7,3 Ratings & 2 Reviews
"Infinix Y3 Max Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) YL613 Thin and Light Laptop  (16 Inch, Blue, 1.78 Kg)","44,990",46% off,"23,990",https://www.flipkart.com/infinix-y3-max-series-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmdf01fbe696356?pid=COMH34U3X4J7HZ49&lid=LSTCOMH34U3X4J7HZ4925PXDG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_268&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMH34U3X4J7HZ49.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.3,251 Ratings & 44 Reviews
"Acer Aspire Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53 Notebook  (15.6 inch, Steel Grey, 1.59 kg)","42,990",18% off,"34,990",https://www.flipkart.com/acer-aspire-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-al15-53-notebook/p/itma0128e7d1fb8d?pid=COMH5WHP8HVDEHE8&lid=LSTCOMH5WHP8HVDEHE8BAFMBH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_269&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMH5WHP8HVDEHE8.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.3,12 Ratings & 0 Reviews
"Lenovo Ideapad Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15IAH8 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.62 kg, With MS Office)","70,290",27% off,"51,000",https://www.flipkart.com/lenovo-ideapad-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15iah8-thin-light-laptop/p/itm5bd067b8ca2e4?pid=COMGYSFGJKSCNDDC&lid=LSTCOMGYSFGJKSCNDDCL77KHY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_270&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMGYSFGJKSCNDDC.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.3,31 Ratings & 2 Reviews
"Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A  (13.6 Inch, Midnight, 1.24 Kg)","99,900",15% off,"83,990",https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly33hn-a/p/itm0946c05e6335c?pid=COMGFB2GMCRXZG85&lid=LSTCOMGFB2GMCRXZG855GPGWQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGFB2GMCRXZG85.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.7,"14,850 Ratings & 895 Reviews"
"HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 15-fa1327TX Gaming Laptop  (15.6 inch, Performance Blue, 2.3 Kg, With MS Office)","92,110",18% off,"74,990",https://www.flipkart.com/hp-victus-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa1327tx-gaming-laptop/p/itmb08f154f265d7?pid=COMHY8KVZ73Y9PPY&lid=LSTCOMHY8KVZ73Y9PPYGBSHGI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_271&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMHY8KVZ73Y9PPY.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.3,940 Ratings & 61 Reviews
"HP 14s Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 14s - dy2507TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg, With MS Office)","47,279",28% off,"33,696",https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-dy2507tu-thin-light-laptop/p/itm3c618978e7a4d?pid=COMGG63H9BFFUYVY&lid=LSTCOMGG63H9BFFUYVYLOOYXI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_272&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMGG63H9BFFUYVY.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.3,"12,776 Ratings & 956 Reviews"
"HP Laptop Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0123TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.59 kg, With MS Office)","39,995",15% off,"33,990",https://www.flipkart.com/hp-laptop-intel-core-i3-n305-8-gb-512-gb-ssd-windows-11-home-15-fd0123tu-thin-light/p/itmd793360b80fc2?pid=COMHF6WAKCNSF4TM&lid=LSTCOMHF6WAKCNSF4TML32H4B&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_273&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMHF6WAKCNSF4TM.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.2,121 Ratings & 3 Reviews
"MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1212IN Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)","52,990",13% off,"45,990",https://www.flipkart.com/msi-modern-14-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-c12mo-1212in-business-laptop/p/itm2806dd060d6fd?pid=COMHYWTJE2BSGGJV&lid=LSTCOMHYWTJE2BSGGJV95JWUA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_274&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMHYWTJE2BSGGJV.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.4,119 Ratings & 16 Reviews
"MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-445IN / Modern 14 C12MO-1022IN Thin and Light Laptop  (14 Inch, Urban Silver, 1.4 Kg)","44,990",26% off,"32,990",https://www.flipkart.com/msi-modern-14-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-c12m-445in-c12mo-1022in-thin-light-laptop/p/itmb89b094346d15?pid=COMGMV6VQPNPGCBW&lid=LSTCOMGMV6VQPNPGCBWBS1ZKN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_275&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMGMV6VQPNPGCBW.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.3,"1,535 Ratings & 168 Reviews"
"realme Book (Slim) Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop  (14 inch, Real Gray, 1.38 kg)","54,999",38% off,"33,999",https://www.flipkart.com/realme-book-slim-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itmec64f7f70fd85?pid=COMG5YDPE6KHFFK6&lid=LSTCOMG5YDPE6KHFFK6TDC2UE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_276&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMG5YDPE6KHFFK6.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.4,"15,734 Ratings & 2,173 Reviews"
"Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","72,990",17% off,"59,990",https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm61c6731491b62?pid=COMGSC4EBMZDMEPD&lid=LSTCOMGSC4EBMZDMEPD87RXWV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_277&otracker=search&otracker1=search&fm=Search&iid=3e257e01-c58c-49cf-aff3-2e3d44ed1c2b.COMGSC4EBMZDMEPD.SEARCH&ppt=sp&ppn=sp&ssid=2r4kadknlc0000001736064032102&qH=312f91285e048e09,4.1,311 Ratings & 27 Reviews
